TAIL_NUM,MFR,MODEL,MODEL_STD,YEAR MFR,MAX_SEATS
N614QX,BOMBARDIER INC,CL-600-2C10,CRJ700,2002.0,78.0
N630SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2011.0,78.0
N632SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2011.0,78.0
N705SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2004.0,78.0
N709SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2004.0,78.0
N712SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2004.0,78.0
N713SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2004.0,78.0
N715SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2004.0,78.0
N718SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2004.0,78.0
N720EV,BOMBARDIER INC,CL-600-2C10,CRJ700,2003.0,78.0
N722EV,BOMBARDIER INC,CL-600-2C10,CRJ700,2003.0,78.0
N726SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2005.0,78.0
N730EV,BOMBARDIER INC,CL-600-2C10,CRJ700,2004.0,78.0
N730SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2005.0,78.0
N732SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2005.0,78.0
N740EV,BOMBARDIER INC,CL-600-2C10,CRJ700,2004.0,78.0
N740SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2005.0,78.0
N741EV,BOMBARDIER INC,CL-600-2C10,CRJ700,2004.0,78.0
N742SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2005.0,78.0
N744EV,BOMBARDIER INC,CL-600-2C10,CRJ700,2004.0,78.0
N744SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2005.0,78.0
N745SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2005.0,78.0
N748SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2005.0,78.0
N750EV,BOMBARDIER INC,CL-600-2C10,CRJ700,2004.0,78.0
N751SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2005.0,78.0
N752EV,BOMBARDIER INC,CL-600-2C10,CRJ700,,78.0
N752SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2005.0,78.0
N753SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2005.0,78.0
N756SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2005.0,78.0
N758EV,BOMBARDIER INC,CL-600-2C10,CRJ700,2005.0,78.0
N760EV,BOMBARDIER INC,CL-600-2C10,CRJ700,2005.0,78.0
N761ND,BOMBARDIER INC,CL-600-2C10,CRJ700,2005.0,78.0
N764SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2005.0,78.0
N766SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2005.0,78.0
N772SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2005.0,78.0
N773SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2005.0,78.0
N774SK,BOMBARDIER INC,CL-600-2C10,CRJ700,2006.0,78.0
N870DC,BOMBARDIER INC,CL-600-2C10,CRJ700,2010.0,78.0
N131EV,BOMBARDIER INC,CL-600-2D24,CRJ900,2009.0,90.0
N132EV,BOMBARDIER INC,CL-600-2D24,CRJ900,2009.0,90.0
N133EV,BOMBARDIER INC,CL-600-2D24,CRJ900,2009.0,90.0
N134EV,BOMBARDIER INC,CL-600-2D24,CRJ900,2009.0,90.0
N135EV,BOMBARDIER INC,CL-600-2D24,CRJ900,2009.0,90.0
N136EV,BOMBARDIER INC,CL-600-2D24,CRJ900,2009.0,90.0
N137EV,BOMBARDIER INC,CL-600-2D24,CRJ900,2009.0,90.0
N138EV,BOMBARDIER INC,CL-600-2D24,CRJ900,2009.0,90.0
N146PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2007.0,90.0
N147PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2007.0,90.0
N153PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2007.0,90.0
N166PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N176PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N181GJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N181PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N182GJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N183GJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N184GJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N186PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N187GJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N195PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N197PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N200PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N228PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2009.0,90.0
N232PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2009.0,90.0
N272PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2013.0,90.0
N279PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2013.0,90.0
N292PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2013.0,90.0
N293PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2013.0,90.0
N294PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2013.0,90.0
N295PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2013.0,90.0
N296PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2013.0,90.0
N297PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2013.0,90.0
N298PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2013.0,90.0
N299PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2013.0,90.0
N300PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2013.0,90.0
N301PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2013.0,90.0
N302PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N303PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N304PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N305PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N306PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N307PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N308PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N309PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N310PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N311PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N313PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N314PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N315PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N316PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N319PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N320PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N324PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N325PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N326PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N329PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N330PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N331PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N335PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N336PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N337PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N341PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N348PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2015.0,90.0
N349PQ,BOMBARDIER INC,CL-600-2D24,CRJ900,2015.0,90.0
N482PX,BOMBARDIER INC,CL-600-2D24,CRJ900,2020.0,90.0
N538CA,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N547NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N552NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N553NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N554NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N555NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N556NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N557NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N560NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N561NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N562NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2014.0,90.0
N563NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2015.0,90.0
N565NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2015.0,90.0
N566NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2015.0,90.0
N567NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2015.0,90.0
N568NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2015.0,90.0
N570NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2015.0,90.0
N571NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2015.0,90.0
N573NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2015.0,90.0
N575NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2015.0,90.0
N576NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2015.0,90.0
N578NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2015.0,90.0
N579NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2015.0,90.0
N580NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2015.0,90.0
N582CA,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N582NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2015.0,90.0
N583NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2016.0,90.0
N584NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2016.0,90.0
N585NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2016.0,90.0
N586NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2016.0,90.0
N588NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2016.0,90.0
N589NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2016.0,90.0
N591NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2016.0,90.0
N592NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2016.0,90.0
N593NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2016.0,90.0
N594NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2016.0,90.0
N595NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2016.0,90.0
N596NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2016.0,90.0
N599NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2016.0,90.0
N600LR,BOMBARDIER INC,CL-600-2D24,CRJ900,2007.0,90.0
N600NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2016.0,90.0
N601LR,BOMBARDIER INC,CL-600-2D24,CRJ900,2007.0,90.0
N602LR,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N603NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2019.0,90.0
N604LR,BOMBARDIER INC,CL-600-2D24,CRJ900,2007.0,90.0
N604NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2019.0,90.0
N605LR,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N605NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2019.0,90.0
N606LR,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N607LR,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N607NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2019.0,90.0
N609NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2019.0,90.0
N610NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2019.0,90.0
N611NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2019.0,90.0
N612NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2019.0,90.0
N614NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2020.0,90.0
N615NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2020.0,90.0
N616NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2017.0,90.0
N629NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2015.0,90.0
N630NN,BOMBARDIER INC,CL-600-2D24,CRJ900,2015.0,90.0
N676CA,BOMBARDIER INC,CL-600-2D24,CRJ900,2007.0,90.0
N678CA,BOMBARDIER INC,CL-600-2D24,CRJ900,2007.0,90.0
N691CA,BOMBARDIER INC,CL-600-2D24,CRJ900,2007.0,90.0
N692CA,BOMBARDIER INC,CL-600-2D24,CRJ900,2006.0,90.0
N695CA,BOMBARDIER INC,CL-600-2D24,CRJ900,2006.0,90.0
N901XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2007.0,90.0
N903XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2007.0,90.0
N905XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2007.0,90.0
N906XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2007.0,90.0
N907XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2007.0,90.0
N908XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2007.0,90.0
N909XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2007.0,90.0
N910XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2007.0,90.0
N913XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2007.0,90.0
N918XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2007.0,90.0
N921XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N923XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N924XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N925XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N926XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N927XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N928XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N929XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N930XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N931XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N932XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N933XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N934XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N935XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N936XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N937XJ,BOMBARDIER INC,CL-600-2D24,CRJ900,2008.0,90.0
N102DU,C SERIES AIRCRAFT LTD PTNRSP,BD-500-1A10,A220-100,,135.0
N103DU,C SERIES AIRCRAFT LTD PTNRSP,BD-500-1A10,A220-100,,135.0
N111NG,C SERIES AIRCRAFT LTD PTNRSP,BD-500-1A10,A220-100,2019.0,135.0
N112DU,C SERIES AIRCRAFT LTD PTNRSP,BD-500-1A10,A220-100,2019.0,135.0
N113DQ,C SERIES AIRCRAFT LTD PTNRSP,BD-500-1A10,A220-100,2019.0,135.0
N114DU,C SERIES AIRCRAFT LTD PTNRSP,BD-500-1A10,A220-100,2019.0,135.0
N765ST,EMBRAER,ERJ 170-100 LR,E170,2006.0,76.0
N769KW,EMBRAER,ERJ 170-100 LR,E170,2004.0,76.0
N770JM,EMBRAER,ERJ 170-100 LR,E170,2004.0,76.0
N771JV,EMBRAER,ERJ 170-100 LR,E170,2005.0,76.0
N772MR,EMBRAER,ERJ 170-100 LR,E170,2004.0,76.0
N787BP,EMBRAER,ERJ 170-100 LR,E170,2005.0,76.0
N791DK,EMBRAER,ERJ 170-100 LR,E170,2004.0,76.0
N875RW,EMBRAER,ERJ 170-100 LR,E170,2007.0,76.0
N878RW,EMBRAER,ERJ 170-100 LR,E170,2007.0,76.0
N879RW,EMBRAER,ERJ 170-100 LR,E170,2008.0,76.0
N880RW,EMBRAER,ERJ 170-100 LR,E170,,76.0
N882RW,EMBRAER,ERJ 170-100 LR,E170,2008.0,76.0
N638RW,EMBRAER,ERJ 170-100 SE,E170,2004.0,76.0
N639RW,EMBRAER,ERJ 170-100 SE,E170,2004.0,76.0
N655RW,EMBRAER,ERJ 170-100 SE,E170,2005.0,76.0
N739AE,EMBRAER,ERJ 170-100 SE,E170,2005.0,76.0
N745JB,EMBRAER,ERJ 170-100 SE,E170,2005.0,76.0
N748RR,EMBRAER,ERJ 170-100 SE,E170,2005.0,76.0
N749BM,EMBRAER,ERJ 170-100 SE,E170,2006.0,76.0
N750BD,EMBRAER,ERJ 170-100 SE,E170,2005.0,76.0
N751AB,EMBRAER,ERJ 170-100 SE,E170,2005.0,76.0
N774JG,EMBRAER,ERJ 170-100 SE,E170,2004.0,76.0
N776MS,EMBRAER,ERJ 170-100 SE,E170,2004.0,76.0
N778RH,EMBRAER,ERJ 170-100 SE,E170,2004.0,76.0
N779RN,EMBRAER,ERJ 170-100 SE,E170,2004.0,76.0
N785BR,EMBRAER,ERJ 170-100 SE,E170,2004.0,76.0
N786SM,EMBRAER,ERJ 170-100 SE,E170,2004.0,76.0
N788CJ,EMBRAER,ERJ 170-100 SE,E170,2004.0,76.0
N789SS,EMBRAER,ERJ 170-100 SE,E170,2005.0,76.0
N790MK,EMBRAER,ERJ 170-100 SE,E170,2004.0,76.0
N792JB,EMBRAER,ERJ 170-100 SE,E170,2005.0,76.0
N794JH,EMBRAER,ERJ 170-100 SE,E170,2005.0,76.0
N798CC,EMBRAER,ERJ 170-100 SE,E170,2005.0,76.0
N860RW,EMBRAER,ERJ 170-100 SE,E170,2005.0,76.0
N862RW,EMBRAER,ERJ 170-100 SE,E170,2005.0,76.0
N864RW,EMBRAER,ERJ 170-100 SE,E170,2006.0,76.0
N979RP,EMBRAER,ERJ 170-100 SE,E170,2005.0,76.0
N760MQ,EMBRAER,ERJ 170-100 STD,E170,2009.0,76.0
N761RW,EMBRAER,ERJ 170-100 STD,E170,,76.0
N762DT,EMBRAER,ERJ 170-100 STD,E170,2009.0,76.0
N763CC,EMBRAER,ERJ 170-100 STD,E170,,76.0
N764JD,EMBRAER,ERJ 170-100 STD,E170,2009.0,76.0
N741AK,EMBRAER,ERJ 170-100SU,E170,2006.0,76.0
N742GR,EMBRAER,ERJ 170-100SU,E170,2006.0,76.0
N743MB,EMBRAER,ERJ 170-100SU,E170,2006.0,76.0
N744DB,EMBRAER,ERJ 170-100SU,E170,2006.0,76.0
N780AH,EMBRAER,ERJ 170-100SU,E170,2006.0,76.0
N781EJ,EMBRAER,ERJ 170-100SU,E170,2006.0,76.0
N782SM,EMBRAER,ERJ 170-100SU,E170,2004.0,76.0
N783LC,EMBRAER,ERJ 170-100SU,E170,2004.0,76.0
N784DP,EMBRAER,ERJ 170-100SU,E170,2006.0,76.0
N810MD,EMBRAER,ERJ 170-100SU,E170,2004.0,76.0
N815MD,EMBRAER,ERJ 170-100SU,E170,2004.0,76.0
N818MD,EMBRAER,ERJ 170-100SU,E170,,76.0
N823MD,EMBRAER,ERJ 170-100SU,E170,2005.0,76.0
N824MD,EMBRAER,ERJ 170-100SU,E170,2005.0,76.0
N105HQ,EMBRAER,ERJ 170-200 LR,E175,2007.0,88.0
N106HQ,EMBRAER,ERJ 170-200 LR,E175,2007.0,88.0
N112HQ,EMBRAER,ERJ 170-200 LR,E175,2007.0,88.0
N114SY,EMBRAER,ERJ 170-200 LR,E175,2014.0,88.0
N118HQ,EMBRAER,ERJ 170-200 LR,E175,2007.0,88.0
N122HQ,EMBRAER,ERJ 170-200 LR,E175,2007.0,88.0
N123HQ,EMBRAER,ERJ 170-200 LR,E175,2007.0,88.0
N130HQ,EMBRAER,ERJ 170-200 LR,E175,2008.0,88.0
N156SY,EMBRAER,ERJ 170-200 LR,E175,2016.0,88.0
N160SY,EMBRAER,ERJ 170-200 LR,E175,2016.0,88.0
N161SY,EMBRAER,ERJ 170-200 LR,E175,2016.0,88.0
N207AN,EMBRAER,ERJ 170-200 LR,E175,2015.0,88.0
N220JQ,EMBRAER,ERJ 170-200 LR,E175,2007.0,88.0
N220NN,EMBRAER,ERJ 170-200 LR,E175,2015.0,88.0
N221JQ,EMBRAER,ERJ 170-200 LR,E175,2007.0,88.0
N222NS,EMBRAER,ERJ 170-200 LR,E175,2015.0,88.0
N225JQ,EMBRAER,ERJ 170-200 LR,E175,2008.0,88.0
N226JQ,EMBRAER,ERJ 170-200 LR,E175,2008.0,88.0
N227JQ,EMBRAER,ERJ 170-200 LR,E175,2008.0,88.0
N228JQ,EMBRAER,ERJ 170-200 LR,E175,2008.0,88.0
N232NN,EMBRAER,ERJ 170-200 LR,E175,2016.0,88.0
N233NN,EMBRAER,ERJ 170-200 LR,E175,2016.0,88.0
N235JQ,EMBRAER,ERJ 170-200 LR,E175,2008.0,88.0
N247NN,EMBRAER,ERJ 170-200 LR,E175,2016.0,88.0
N257NN,EMBRAER,ERJ 170-200 LR,E175,2017.0,88.0
N258NN,EMBRAER,ERJ 170-200 LR,E175,2017.0,88.0
N408YX,EMBRAER,ERJ 170-200 LR,E175,2013.0,88.0
N409YX,EMBRAER,ERJ 170-200 LR,E175,2013.0,88.0
N410YX,EMBRAER,ERJ 170-200 LR,E175,2013.0,88.0
N411YX,EMBRAER,ERJ 170-200 LR,E175,2013.0,88.0
N412YX,EMBRAER,ERJ 170-200 LR,E175,2013.0,88.0
N413YX,EMBRAER,ERJ 170-200 LR,E175,2013.0,88.0
N414YX,EMBRAER,ERJ 170-200 LR,E175,2013.0,88.0
N416YX,EMBRAER,ERJ 170-200 LR,E175,2013.0,88.0
N417YX,EMBRAER,ERJ 170-200 LR,E175,2013.0,88.0
N419YX,EMBRAER,ERJ 170-200 LR,E175,2013.0,88.0
N184JB,EMBRAER,ERJ 190-100 IGW,E190,2005.0,112.0
N190JB,EMBRAER,ERJ 190-100 IGW,E190,2005.0,112.0
N192JB,EMBRAER,ERJ 190-100 IGW,E190,2005.0,112.0
N193JB,EMBRAER,ERJ 190-100 IGW,E190,2005.0,112.0
N258JB,EMBRAER,ERJ 190-100 IGW,E190,2006.0,112.0
N266JB,EMBRAER,ERJ 190-100 IGW,E190,2007.0,112.0
N267JB,EMBRAER,ERJ 190-100 IGW,E190,2007.0,112.0
N273JB,EMBRAER,ERJ 190-100 IGW,E190,2007.0,112.0
N279JB,EMBRAER,ERJ 190-100 IGW,E190,2007.0,112.0
N281JB,EMBRAER,ERJ 190-100 IGW,E190,2007.0,112.0
N283JB,EMBRAER,ERJ 190-100 IGW,E190,2007.0,112.0
N284JB,EMBRAER,ERJ 190-100 IGW,E190,2008.0,112.0
N304JB,EMBRAER,ERJ 190-100 IGW,E190,2009.0,112.0
N306JB,EMBRAER,ERJ 190-100 IGW,E190,2009.0,112.0
N307JB,EMBRAER,ERJ 190-100 IGW,E190,2009.0,112.0
N316JB,EMBRAER,ERJ 190-100 IGW,E190,2009.0,112.0
N317JB,EMBRAER,ERJ 190-100 IGW,E190,2010.0,112.0
N318JB,EMBRAER,ERJ 190-100 IGW,E190,2010.0,112.0
N323JB,EMBRAER,ERJ 190-100 IGW,E190,2010.0,112.0
N324JB,EMBRAER,ERJ 190-100 IGW,E190,2010.0,112.0
N328JB,EMBRAER,ERJ 190-100 IGW,E190,2011.0,112.0
N329JB,EMBRAER,ERJ 190-100 IGW,E190,2011.0,112.0
N334JB,EMBRAER,ERJ 190-100 IGW,E190,2011.0,112.0
N337JB,EMBRAER,ERJ 190-100 IGW,E190,2011.0,112.0
N339JB,EMBRAER,ERJ 190-100 IGW,E190,2011.0,112.0
N351JB,EMBRAER,ERJ 190-100 IGW,E190,2012.0,112.0
N368JB,EMBRAER,ERJ 190-100 IGW,E190,2013.0,112.0
N375JB,EMBRAER,ERJ 190-100 IGW,E190,2013.0,112.0
N613AE,EMBRAER,EMB-145,ERJ145,1998.0,50.0
N615AE,EMBRAER,EMB-145LR,ERJ145,1998.0,50.0
N618AE,EMBRAER,EMB-145LR,ERJ145,1998.0,50.0
N619AE,EMBRAER,EMB-145LR,ERJ145,1998.0,50.0
N622AE,EMBRAER,EMB-145LR,ERJ145,1999.0,50.0
N698CB,EMBRAER,EMB-145LR,ERJ145,2004.0,50.0
N902BC,EMBRAER,EMB-145LR,ERJ145,2005.0,50.0
N933JN,EMBRAER,EMB-145LR,ERJ145,2005.0,50.0
N768RD,EMBRAER S A,ERJ 170-100 LR,E170,2008.0,76.0
N113SY,EMBRAER S A,ERJ 170-200 LL,E175,2014.0,88.0
N601UX,EMBRAER S A,ERJ 170-200 LL,E175,2019.0,88.0
N620UX,EMBRAER S A,ERJ 170-200 LL,E175,2019.0,88.0
N623UX,EMBRAER S A,ERJ 170-200 LL,E175,2019.0,88.0
N86322,EMBRAER S A,ERJ 170-200 LL,E175,2015.0,88.0
N87302,EMBRAER S A,ERJ 170-200 LL,E175,2014.0,88.0
N88327,EMBRAER S A,ERJ 170-200 LL,E175,2015.0,88.0
N106SY,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N107SY,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N121SY,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N125SY,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N127SY,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N128SY,EMBRAER S A,ERJ 170-200 LR,E175,2014.0,88.0
N130SY,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N131SY,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N132SY,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N133SY,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N140SY,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N145SY,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N148SY,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N150SY,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N154SY,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N163SY,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N165SY,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N166SY,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N168SY,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N200NN,EMBRAER S A,ERJ 170-200 LR,E175,2015.0,88.0
N200SY,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
N202SY,EMBRAER S A,ERJ 170-200 LR,E175,2016.0,88.0
